PROBE,%
cg08537127,42
cg01201482,42
cg05708441,42
cg03092930,42
cg21589417,42
cg17588704,42
cg15176306,42
cg13434263,42
cg21659725,42
cg08522473,42
cg18024928,42
cg14983172,42
cg25613667,42
cg13017022,42
cg26375284,42
cg21103668,42
cg01982166,42
cg06296184,42
cg09247979,42
cg16043227,42
cg02004401,42
cg08739628,42
cg23230834,42
cg10750306,42
cg16069065,42
cg04649587,42
cg23797910,42
cg02190985,42
cg23713909,42
cg21974656,42
cg20147224,42
cg15392109,42
cg20372591,42
cg17179051,42
cg22117893,42
cg16706502,42
cg05225909,42
cg04480376,42
cg08172105,42
cg02772880,42
cg22098780,42
cg14001750,42
cg08292959,42
cg00348031,42
cg02100397,42
cg10601372,42
cg04388792,42
cg00448895,42
cg13424330,42
cg01462799,42
cg03873518,42
cg05519582,42
cg02702444,42
cg13149745,42
cg07156839,43
cg01059116,43
cg14669863,43
cg10769535,43
cg12466610,43
cg07134368,43
cg01876809,43
cg13081429,43
cg02302795,43
cg03221390,43
cg12126423,43
cg22707393,43
cg02943303,43
cg02819655,43
cg13361141,43
cg19935756,43
cg09906928,43
cg07621697,43
cg00546757,43
cg19032705,43
cg07807373,43
cg23436167,43
cg18131052,43
cg07792871,43
cg20798066,43
cg05751055,43
cg20981163,43
cg23333490,43
cg22109827,43
cg04450797,43
cg15633912,43
cg02533724,43
cg03296304,43
cg07578618,43
cg10099275,43
cg24417798,43
cg08158105,43
cg07149469,43
cg14198221,43
cg25576961,43
cg00761330,43
cg07832337,43
cg09925166,43
cg17068236,43
cg08429705,43
cg26735637,43
cg01326421,43
cg01821635,44
cg24534774,44
cg19373347,44
cg02302795,44
cg20935984,44
cg12400864,44
cg23259542,44
cg00597445,44
cg06991380,44
cg21795255,44
cg27639408,44
cg13913990,44
cg26219488,44
cg18409782,44
cg03636880,44
cg06484169,44
cg09535768,44
cg16634737,44
cg16748433,44
cg00695177,44
cg00696044,44
cg14368220,44
cg10947831,44
cg24522768,44
cg27049594,44
cg01540869,44
cg21999563,44
cg05918715,44
cg02717061,44
cg26705599,44
cg09307193,44
cg01201914,44
cg22805356,44
cg04875706,44
cg08594246,44
cg03796003,44
cg06844719,44
cg09988111,44
cg00324979,44
cg01668740,44
cg20502501,44
cg03407524,44
cg01016092,44
cg07164161,44
cg14609402,44
cg20218135,44
cg22956547,44
cg08925606,44
cg26365090,44
cg02464073,44
cg04169610,44
cg14710850,45
cg23421392,45
cg01479912,45
cg00030117,45
cg20087192,45
cg27187580,45
cg10522857,45
cg00187606,45
cg13248811,45
cg09390974,45
cg17004290,45
cg05807023,45
cg23517115,45
cg10202835,45
cg11257741,45
cg09088965,45
cg04829448,45
cg14061270,45
cg14044669,45
cg27064867,45
cg11784298,45
cg04132418,45
cg13569207,45
cg25553128,45
cg18339359,45
cg10076068,45
cg24168083,45
cg24073023,45
cg27308738,45
cg04671206,45
cg06723525,45
cg25174111,45
cg19593016,45
cg13740636,45
cg19471911,45
cg25165144,45
cg16744961,45
cg15771551,45
cg06955954,45
cg17602481,45
cg02380236,45
cg00067141,45
cg16398051,45
cg01891583,45
cg16767880,45
cg07712165,45
cg18444757,45
cg07615236,45
cg18333092,45
cg00762003,45
cg16162930,46
cg18285337,46
cg08870646,46
cg07343703,46
cg04835511,46
cg01188578,46
cg13946163,46
cg12814117,46
cg22435580,46
cg23830185,46
cg01914365,46
cg22237644,46
cg04277055,46
cg06084579,46
cg04054303,46
cg00035449,46
cg06093861,46
cg10900271,46
cg00259849,46
cg26077133,46
cg11047442,46
cg02938066,46
cg14506175,46
cg23052585,46
cg15988569,46
cg18828306,46
cg25730351,46
cg13127920,46
cg00849380,46
cg20536971,46
cg12819537,46
cg16801491,46
cg21566433,46
cg08717807,46
cg12259892,46
cg15075357,47
cg21812850,47
cg25593194,47
cg16377948,47
cg23073032,47
cg10155537,47
cg23233416,47
cg23392381,47
cg06737250,47
cg09751842,47
cg26363580,47
cg08823359,47
cg11663691,47
cg17089062,47
cg19774478,47
cg08238375,47
cg11256764,47
cg07774765,47
cg07480955,47
cg17729655,47
cg10690152,47
cg11290949,47
cg22274273,47
cg03900028,47
cg11727304,47
cg14294953,47
cg11199437,47
cg03909471,47
cg18861767,47
cg07684215,47
cg16999994,47
cg17040924,47
cg03493520,47
cg01223071,47
cg18474718,47
cg10415021,47
cg02069150,47
cg08629394,47
cg21463262,47
cg00814218,47
cg08103472,47
cg03053358,47
cg15290312,47
cg13874759,47
cg13117582,47
cg09462281,47
cg15798563,47
cg09219182,47
cg14654471,48
cg08720028,48
cg05971102,48
cg10879348,48
cg21697769,48
cg18249941,48
cg19726599,48
cg18075755,48
cg04277055,48
cg18816122,48
cg16371648,48
cg25105617,48
cg05656210,48
cg14283756,48
cg08245665,48
cg10482512,48
cg15178540,48
cg12546355,48
cg09044665,48
cg27467876,48
cg08603678,48
cg10058204,48
cg26387458,48
cg03851956,48
cg10032131,48
cg12208638,48
cg18443741,48
cg25134647,48
cg22026089,48
cg01273944,48
cg25641515,48
cg26124596,48
cg06631775,48
cg14882797,48
cg01673068,48
cg13785223,48
cg01543583,48
cg20976286,48
cg05718567,48
cg05718567,48
cg06527936,48
cg01733958,48
cg06440169,48
cg02157463,48
cg16144436,48
cg00254095,48
cg24126618,48
cg18624102,48
cg25495606,48
cg14150973,48
cg22335228,48
cg05638648,48
cg11465939,48
cg14351440,48
cg24688871,49
cg00345083,49
cg13923329,49
cg04132845,49
cg16003256,49
cg10526376,49
cg01387625,49
cg23003295,49
cg27534225,49
cg12214399,49
cg24844518,49
cg08198851,49
cg18064475,49
cg02902672,49
cg15427793,49
cg16792234,49
cg05340866,49
cg07964753,49
cg14257199,49
cg14056849,49
cg17723206,49
cg23954274,49
cg26976060,49
cg16954525,49
cg01835049,49
cg19393008,49
cg24836826,49
cg05308244,49
cg16202259,49
cg08049519,49
cg06352616,49
cg05515244,49
cg06634367,49
cg20094343,49
cg23543615,49
cg15691140,49
cg11401214,50
cg13928473,50
cg06961873,50
cg19741832,50
cg10724632,50
cg21152173,50
cg04937939,50
cg04066495,50
cg24629711,50
cg11133962,50
cg17082366,50
cg03639185,50
cg00968488,50
cg21070081,50
cg19577958,50
cg25046571,50
cg26544072,50
cg06316104,50
cg09086151,50
cg11758647,50
cg25347356,50
cg03122926,50
cg16699528,50
cg25977769,50
cg24284539,50
cg22108909,50
cg27298349,50
cg05407200,50
cg11170468,50
cg22764591,50
cg13439030,50
cg24680646,50
cg19218082,50
cg23352245,50
cg11418607,50
cg27639199,50
cg09413252,50
cg11331837,50
cg12434901,50
cg20756026,50
cg13376960,50
cg02890235,50
cg06763829,50
cg22871721,50
cg22337626,51
cg01463139,51
cg13482134,51
cg20597013,51
cg20695032,51
cg22304519,51
cg01230154,51
cg01330221,51
cg24941603,51
cg14035247,51
cg18678716,51
cg11585022,51
cg22777560,51
cg00579921,51
cg08231637,51
cg07969781,51
cg00506859,51
cg04605607,51
cg14186264,51
cg23896876,51
cg11973981,51
cg03509467,51
cg07889790,51
cg15794987,51
cg04681752,51
cg02141208,51
cg17304188,51
cg19080354,51
cg08154700,51
cg15729439,51
cg09583302,51
cg18857647,51
cg25203245,51
cg09993718,51
cg13061995,51
cg17473923,51
cg19949776,51
cg02333792,51
cg21381395,51
cg00729708,51
cg02978201,51
cg10777596,51
cg05900567,51
cg18561871,51
cg21209485,52
cg16581647,52
cg21957306,52
cg15837943,52
cg18662228,52
cg16995742,52
cg05419622,52
cg17982178,52
cg27362989,52
cg12759024,52
cg22772418,52
cg22963468,52
cg14652524,52
cg20550012,52
cg10695549,52
cg06002687,52
cg21164300,52
cg21164300,52
cg21164300,52
cg03803150,52
cg02716388,52
cg22837486,52
cg08708231,52
cg24941469,52
cg25919922,52
cg18827503,52
cg00968545,52
cg18576044,52
cg05389038,52
cg24086348,52
cg09442452,52
cg07967091,52
cg00704664,52
cg03706056,52
cg17662493,52
cg02663945,53
cg14859874,53
cg26435281,53
cg13232075,53
cg13060624,53
cg09829645,53
cg05023192,53
cg08977311,53
cg07909498,53
cg24701157,53
cg01392179,53
cg25219495,53
cg00236150,53
cg17985029,53
cg25099095,53
cg06738063,53
cg11010744,53
cg14183927,53
cg21242448,53
cg14696804,53
cg25247689,53
cg21032741,53
cg09084244,53
cg03621470,53
cg07618759,53
cg26813483,53
cg21575308,53
cg11338917,53
cg04061372,53
cg24417155,53
cg03810198,53
cg08380311,53
cg07634927,53
cg19405842,54
cg06736229,54
cg03327352,54
cg22696546,54
cg12680750,54
cg03398919,54
cg16170636,54
cg26690407,54
cg05490374,54
cg15613905,54
cg10526897,54
cg03019812,54
cg20496693,54
cg07878625,54
cg15800276,54
cg01350803,54
cg13211008,54
cg19678863,54
cg00567916,54
cg13930651,54
cg25013753,54
cg24255756,54
cg03271487,54
cg20931559,54
cg15669528,54
cg17724121,54
cg12150991,54
cg24136292,54
cg18847598,54
cg27550663,54
cg16749614,54
cg23489384,54
cg15436451,54
cg10632770,54
cg08084984,54
cg05787106,54
cg08407901,54
cg26422465,55
cg12140178,55
cg00786952,55
cg13462557,55
cg20823859,55
cg08268047,55
cg07240043,55
cg22276800,55
cg21539267,55
cg11464377,55
cg19285525,55
cg09357118,55
cg02877261,55
cg23462305,55
cg12515659,55
cg21069608,55
cg08272429,55
cg14799809,55
cg14228300,55
cg18246610,55
cg11957130,55
cg14484176,55
cg09430642,55
cg14179288,55
cg19377607,55
cg07844442,55
cg05608543,55
cg01584086,55
cg12568536,55
cg25638870,55
cg19680693,55
cg05929129,55
cg16668315,55
cg12151888,55
cg02856402,55
cg09351263,55
cg16575821,55
cg26576875,55
cg04515524,55
cg16310958,55
cg20686207,55
cg02907689,55
cg23887839,56
cg20678988,56
cg00045070,56
cg19373649,56
cg14252149,56
cg08210468,56
cg06225639,56
cg07227024,56
cg27341708,56
cg02621446,56
cg25445671,56
cg04691869,56
cg00978846,56
cg05062939,56
cg04755571,56
cg04922606,56
cg20722698,56
cg02627240,56
cg14361804,56
cg10309386,56
cg23513018,56
cg09993319,56
cg06344265,56
cg04522374,56
cg20139683,56
cg01872988,56
cg20311754,56
cg16702660,56
cg16523141,56
cg06432309,56
cg12171675,56
cg06688803,56
cg14359894,56
cg22335228,56
cg02018040,56
cg03315469,57
cg16411683,57
cg18346634,57
cg06761912,57
cg00017157,57
cg01905046,57
cg14331362,57
cg12870891,57
cg14091595,57
cg26469782,57
cg01553548,57
cg12501402,57
cg16015031,57
cg06032337,57
cg10241288,57
cg11400162,57
cg09417740,57
cg06096382,57
cg20321086,57
cg00033213,57
cg21211688,57
cg00540295,57
cg06634228,57
cg13160852,57
cg10772532,57
cg27056740,57
cg23840008,57
cg03169041,57
cg09649545,57
cg07900998,57
cg20086657,57
cg13989295,57
cg19513591,57
cg27129744,57
cg19982031,57
cg08514194,57
cg17839758,57
cg22681945,58
cg26338627,58
cg25998181,58
cg01594260,58
cg24861399,58
cg25975248,58
cg02507579,58
cg08896901,58
cg16320888,58
cg24433844,58
cg03216697,58
cg07889003,58
cg16527629,58
cg01395541,58
cg15365500,58
cg08719049,58
cg21838924,58
cg07480176,58
cg25181490,58
cg12510271,58
cg06971224,58
cg18621672,58
cg14034858,58
cg15436955,58
cg08072101,58
cg03959986,58
cg20459037,58
cg11144103,58
cg01636599,58
cg02675245,58
cg07549681,58
cg20253913,58
cg00999163,59
cg15147113,59
cg05049822,59
cg03088219,59
cg06653140,59
cg06827234,59
cg26701510,59
cg18014246,59
cg18673341,59
cg21099111,59
cg09998151,59
cg23334467,59
cg13603318,59
cg08024264,59
cg22671798,59
cg08657228,59
cg18514595,59
cg18148498,60
cg11791288,60
cg17155524,60
cg12479705,60
cg11405538,60
cg24678862,60
cg25420101,60
cg11128983,60
cg23899527,60
cg19518539,60
cg25336926,60
cg09404428,60
cg26445985,60
cg18353405,60
cg20533754,60
cg25601713,60
cg05699018,60
cg08967584,60
cg11505238,60
cg03808981,60
cg12307373,60
cg23159970,60
cg24393317,60
cg06622953,60
cg01223757,60
cg09214175,60
cg14293999,60
cg24576051,60
cg16661157,60
cg12798257,60
cg17295720,60
cg00271807,61
cg24007926,61
cg04814784,61
cg04497820,61
cg20370184,61
cg10117599,61
cg15441831,61
cg18925601,61
cg19235801,61
cg11818589,61
cg17095460,61
cg05276972,61
cg00007810,61
cg23250339,61
cg15114076,61
cg22274196,61
cg02262167,61
cg21193926,61
cg21792493,61
cg23438516,61
cg26261358,61
cg07519426,61
cg00713204,61
cg01600516,61
cg03673787,61
cg16464924,61
cg27395310,61
cg04727458,61
cg08017165,61
cg22431228,62
cg14803009,62
cg19697575,62
cg09399439,62
cg09289202,62
cg03979788,62
cg24284460,62
cg01137672,62
cg23208443,62
cg06624978,62
cg02403292,62
cg22025232,62
cg11391305,62
cg04523712,62
cg18500967,62
cg16866567,62
cg18873844,62
cg02126896,62
cg21046080,62
cg00143986,62
cg18828681,62
cg08174387,62
cg16096085,62
cg27288829,62
cg12986271,62
cg01317752,62
cg24925741,63
cg02890259,63
cg22802296,63
cg11716267,63
cg17149911,63
cg15544633,63
cg03979788,63
cg22851875,63
cg16541353,63
cg23427945,63
cg14651305,63
cg08067352,63
cg11778146,63
cg01550813,63
cg26207657,63
cg03084184,63
cg26864826,63
cg15392147,63
cg05565442,63
cg10632144,63
cg10242703,63
cg05374367,63
cg05208607,63
cg13377102,63
cg07073561,63
cg20966423,63
cg21130926,63
cg13441524,64
cg05704942,64
cg01802772,64
cg13078798,64
cg24586205,64
cg13379544,64
cg01253711,64
cg01908902,64
cg19687193,64
cg13739333,64
cg04481077,64
cg11849573,64
cg01801090,64
cg05843944,64
cg10006614,64
cg08426161,64
cg01886460,64
cg03294149,64
cg27112983,64
cg00534215,64
cg10662395,64
cg15625495,65
cg01023242,65
cg00257789,65
cg11956442,65
cg04145681,65
cg22786333,65
cg20020723,65
cg24398793,65
cg24014558,65
cg20479209,65
cg13522370,65
cg04605143,65
cg26584456,65
cg10989317,65
cg06379361,65
cg13749548,65
cg14338551,65
cg25450321,65
cg07452659,65
cg26558461,65
cg16549766,65
cg01567113,65
cg06075393,65
cg25985455,65
cg09139287,66
cg01081438,66
cg09476440,66
cg18584561,66
cg13143872,66
cg23255837,66
cg15138543,66
cg01157718,66
cg11502198,66
cg15706692,66
cg06952379,66
cg25042586,66
cg06012903,66
cg09533869,66
cg12556569,66
cg12969533,66
cg10261639,66
cg08959396,66
cg07437923,66
cg03804755,66
cg14192979,66
cg22336867,66
cg21862099,66
cg21388339,67
cg01105403,67
cg23186955,67
cg20360416,67
cg23620282,67
cg18245781,67
cg08506672,67
cg10995422,67
cg22862357,67
cg15604733,67
cg16251399,67
cg00393985,67
cg00106621,67
cg21498547,67
cg15251140,67
cg01681863,67
cg26679884,67
cg09157251,67
cg24730756,67
cg14945473,67
cg26968804,67
cg03145999,67
cg24859648,67
cg09885502,67
cg15044932,67
cg15823160,68
cg10117077,68
cg27483217,68
cg01474688,68
cg15421137,68
cg18572898,68
cg25934673,68
cg12157194,68
cg14197156,68
cg21675871,68
cg05059349,68
cg08253809,68
cg01933245,68
cg01614839,68
cg04781018,68
cg06896619,68
cg18721307,68
cg07633664,68
cg22996768,68
cg13306870,68
cg17283620,69
cg06813250,69
cg18702104,69
cg17830959,69
cg17369694,69
cg07389699,69
cg25385150,69
cg02419716,69
cg17976473,69
cg04636967,69
cg02372404,69
cg09737095,69
cg04904527,69
cg04212500,69
cg00814186,69
cg13573375,69
cg00399895,69
cg02368820,70
cg17171259,70
cg23905015,70
cg22984586,70
cg19556341,70
cg15845365,70
cg07225509,70
cg15152149,70
cg19516921,70
cg15321244,70
cg06493555,70
cg13661397,70
cg12113495,70
cg18018603,70
cg13770235,70
cg13275129,70
cg15048554,70
cg03391002,70
cg04520693,70
cg09916840,70
cg15782228,70
cg05338731,70
cg00796231,71
cg00570635,71
cg01341801,71
cg13318793,71
cg04194432,71
cg14117320,71
cg05185684,71
cg19235645,71
cg16670573,71
cg17042243,71
cg18674961,71
cg25533519,71
cg06402284,72
cg15385589,72
cg12728543,72
cg00899920,72
cg26845082,72
cg01638829,72
cg10590338,72
cg10166986,72
cg11867651,72
cg17770035,72
cg08605899,72
cg25614253,72
cg06542429,72
cg16917193,72
cg02491947,72
cg10771931,72
cg15470298,72
cg21945639,73
cg11251367,73
cg18109430,73
cg07825433,73
cg15897435,73
cg03988092,73
cg08508887,73
cg13145550,73
cg14659698,73
cg08755490,73
cg06407043,73
cg27114706,73
cg16802892,73
cg14112997,73
cg21272897,74
cg14926231,74
cg13295614,74
cg07629391,74
cg12012426,74
cg22071943,74
cg11173002,74
cg02403292,74
cg12743416,74
cg22353823,74
cg18239511,74
cg08395822,74
cg11187452,74
cg01101400,75
cg10021878,75
cg09058471,75
cg12564102,75
cg27362989,75
cg10452588,75
cg24080129,75
cg13285319,75
cg26709433,75
cg17348244,75
cg03386480,75
cg10890644,75
cg23828763,75
cg04823299,75
cg01978703,75
cg05248234,75
cg20618087,75
cg20060160,76
cg11229715,76
cg10590622,76
cg26699795,76
cg06792428,76
cg17831170,76
cg21223191,76
cg15244290,76
cg16051083,76
cg11884832,76
cg01703219,76
cg01835922,76
cg05134736,76
cg11399582,76
cg07807111,76
cg11866463,76
cg04936346,77
cg02502145,77
cg03871140,77
cg11373742,77
cg25096861,77
cg13004509,77
cg02139848,77
cg06939402,77
cg13655169,77
cg15406319,77
cg18442075,77
cg27333018,77
cg10680514,77
cg25155022,77
cg21028156,77
cg25501666,78
cg26995506,78
cg17858192,78
cg22489785,78
cg09382842,78
cg01521131,78
cg26856631,78
cg08702834,78
cg26174656,78
cg02730303,78
cg08335702,78
cg09507585,78
cg02648746,79
cg14645244,79
cg08964730,79
cg10306192,79
cg18949721,79
cg09194930,79
cg14558880,79
cg02479782,80
cg17013691,80
cg25140213,80
cg05341252,80
cg23403836,80
cg11861387,80
cg18876438,80
cg26864661,80
cg23007425,80
cg12531767,80
cg24166916,81
cg06548479,81
cg11317459,81
cg14456004,81
cg17472297,82
cg27083089,82
cg22627029,82
cg19774683,82
cg06293782,82
cg13956086,82
cg08737367,82
cg26155681,82
cg09196346,82
cg08861369,82
cg03437479,82
cg07285621,82
cg10977910,83
cg23021160,83
cg12562822,83
cg19990229,83
cg18845950,83
cg11752699,83
cg26590106,83
cg27057480,83
cg11418308,83
cg17707870,83
cg02074316,83
cg25929399,83
cg13226272,84
cg18770452,84
cg22972565,84
cg01097444,84
cg21865926,84
cg21865926,84
cg05901786,84
cg26951705,84
cg13692836,85
cg21514997,85
cg20213329,85
cg20442191,85
cg20706766,85
cg10957918,85
cg26653091,86
cg18107035,86
cg11834635,86
cg00696711,86
cg04963514,86
cg25634175,86
cg26294145,86
cg06353428,86
cg15718583,87
cg05273049,87
cg06894070,87
cg03879460,87
cg22851175,87
cg18557837,88
cg06819687,88
cg14268958,88
cg07811112,88
cg09562018,88
cg03146951,89
cg23923778,89
cg19726630,89
cg11035303,89
cg01790920,89
cg21291856,89
cg06850186,89
cg13523718,89
cg26905281,89
cg23433318,89
cg10788927,89
cg17616217,90
cg20250269,90
cg17503629,91
cg13514996,91
cg25549733,91
cg14215088,91
cg05873017,91
cg11117809,91
cg18000598,92
cg11797994,92
cg08190552,92
cg08857954,92
cg25896603,92
cg07959403,93
cg20585227,94
cg08458686,94
cg24863815,94
cg19952704,95
cg14068872,95
cg02157827,95
cg22849321,95
cg18299950,95
cg09499262,95
cg03566853,96
cg06177665,96
cg02351082,96
cg09303484,96
cg08715489,96
cg23405575,97
cg01768395,97
cg20157398,98
cg11610140,98
cg18176117,98
cg19251740,99
cg13082351,99
cg27635110,99
cg18944924,99
cg08062959,99
cg05774464,99
cg24781299,99
cg13203249,99
cg26838212,100
cg07646467,100
cg20900519,100
cg00368989,100
cg13140564,100
